endTime,artistName,trackName,msPlayed
2021-10-12 16:01,Rod Stewart,Forever Young,248000
2021-10-12 16:04,Fleetwood Mac,Landslide,199493
2021-10-12 16:09,Don Henley,The Boys Of Summer,288733
2021-10-12 16:12,Pete Townshend,Let My Love Open The Door,164653
2021-10-12 16:16,John Mellencamp,Jack & Diane,239209
2021-10-12 16:16,Daryl Hall & John Oates,You Make My Dreams (Come True),5120
2021-10-12 16:16,BLÜ EYES,supposed to,4351
2021-10-12 18:24,BLÜ EYES,supposed to,96672
2021-10-12 23:15,Madison Malone,Quiet Down 2,192893
2021-10-12 23:19,Ross Harris,GOOSEBUMPS,1718
2021-10-12 23:19,Nic D,Icee Pop,6528
2021-10-12 23:19,BETWEEN FRIENDS,blushing!,231330
2021-10-12 23:21,Lil Nas X,Rodeo - feat. Nas,2368
2021-10-12 23:21,MadeinTYO,Skateboard P (feat. Big Sean),2530
2021-10-12 23:21,KYLE,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,156827
2021-10-12 23:21,J. Cole,Immortal,1625
2021-10-12 23:21,Kanye West,Hurricane,4574
2021-10-12 23:22,Danger Incorporated,Diamonds,4574
2021-10-12 23:22,Kendrick Lamar,DNA.,2252
2021-10-12 23:22,Colt Wagner,Sundance,24473
2021-10-12 23:22,Danger Incorporated,Graveyard,2321
2021-10-12 23:22,Modern Sophia,Blow Ya Mind,2414
2021-10-12 23:22,Giveon,Stuck On You,3831
2021-10-12 23:22,Sheck Wes,Mo Bamba,3877
2021-10-12 23:22,AJR,Turning Out Pt. ii,3204
2021-10-12 23:27,The Album Leaf,The Light,269066
2021-10-12 23:30,The Chainsmokers,Paris,218029
2021-10-13 00:05,The Chainsmokers,Paris,3473
2021-10-13 00:06,Taylor Swift,Out Of The Woods,8921
2021-10-13 00:09,Olivia Rodrigo,traitor,229226
2021-10-13 00:09,Olivia Rodrigo,enough for you,7511
2021-10-13 00:10,Lauv,I Like Me Better,2345
2021-10-13 00:10,NF,Returns,1811
2021-10-13 00:10,Future,Codeine Crazy,22291
2021-10-13 00:10,Izzy Kaye,I See You,3157
2021-10-13 00:10,Magic Bronson,Nervous,2321
2021-10-13 00:10,No Rome,1:45AM (feat. Bearface),1578
2021-10-13 00:11,DVRST,Close Eyes,80248
2021-10-13 00:12,Life of Dillon,Surrender,48529
2021-10-13 00:16,Blake Rose,Lost,1416
2021-10-13 00:16,BRAY,Falling for You,1369
2021-10-13 00:16,Ben Rector,And Then You Love Someone,2321
2021-10-13 00:16,James Wadman,"The Story of You and Me, Pt. 1",1184
2021-10-13 00:16,Ingrid Andress,Lady Like,6744
2021-10-13 00:16,Blake Rose,Lady,242811
2021-10-13 00:16,Queen,Bohemian Rhapsody - Remastered 2011,1369
2021-10-13 00:17,Tyrone Briggs,Victorious,1346
2021-10-13 00:17,Gloria Trevi,Cinco Minutos,3668
2021-10-13 00:17,Taylor Swift,State Of Grace,3622
2021-10-13 00:17,Danny Ocean,Tel Aviv,1486
2021-10-13 00:19,Taylor Swift,exile (feat. Bon Iver) - the long pond studio sessions,16579
2021-10-13 00:19,Deante' Hitchcock,I Got Money Now (feat. JID),114636
2021-10-13 00:19,Olivia O'Brien,Love Myself,2554
2021-10-13 00:23,Taylor Swift,tolerate it,245440
2021-10-13 00:25,Lou,This Forever,23039
2021-10-13 00:28,LANY,get away,185004
2021-10-13 00:31,Lennon Stella,Fortress,174706
2021-10-13 00:31,Dolly Parton,I Will Always Love You,20398
2021-10-13 00:31,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,6480
2021-10-13 00:35,Why Don't We,I Don't Belong In This Club,222620
2021-10-13 00:35,Liyv,Stay up with Me,4069
2021-10-13 00:38,Drake,Headlines,16340
2021-10-13 00:38,pluko,reality distortion,1330
2021-10-13 00:38,Dillon Davis,Almost,188160
2021-10-13 00:39,Swae Lee,Someone Said,8260
2021-10-13 00:39,Taylor Swift,"Beautiful Ghosts - From The Motion Picture Soundtrack ""Cats""",20830
2021-10-13 00:39,Childish Gambino,3005,1030
2021-10-13 00:40,Ben Rector,Green,38410
2021-10-13 00:43,Olivia Rodrigo,hope ur ok,209560
2021-10-13 00:47,Gryffin,All You Need To Know (feat. Calle Lehmann),238337
2021-10-13 00:50,AJR,Weak,201159
2021-10-13 00:53,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
2021-10-13 00:57,We Three,Secrets - Bill Zimmerman Remix,247857
2021-10-13 00:59,Levi Matthan,friendship song,1420
2021-10-13 00:59,Kanye West,Come to Life,1230
2021-10-13 00:59,Jon Robert Hall,Rain in California,2190
2021-10-13 00:59,Taylor Swift,Mean,1300
2021-10-13 00:59,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",6060
2021-10-13 00:59,Drake,Laugh Now Cry Later (feat. Lil Durk),4300
2021-10-13 00:59,Ben Rector,And Then You Love Someone,1680
2021-10-13 00:59,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,1390
2021-10-13 00:59,John Tucker,Rewind,1150
2021-10-13 00:59,Kanye West,Jesus Lord pt 2,670
2021-10-13 00:59,The 1975,If You’re Too Shy (Let Me Know) - Edit,107115
2021-10-13 00:59,Charli Adams,Backseat,1880
2021-10-13 00:59,Leah Sykes,Sorry to the Waitress,1070
2021-10-13 01:02,Khalid,Free Spirit,1830
2021-10-13 01:02,Leah Sykes,Sorry to the Waitress,175380
2021-10-13 01:05,LANY,get away,185004
2021-10-13 01:07,Two Friends,Last Day,71575
2021-10-13 01:09,LANY,get away,169850
2021-10-13 01:10,Lady A,Need You Now,25260
2021-10-13 01:10,Leah Sykes,Sorry to the Waitress,6810
2021-10-13 01:11,Valley,There's Still A Light In The House - Chill Mix,760
2021-10-13 01:11,Flo Rida,Wild Ones (feat. Sia),700
2021-10-13 01:11,Taylor Swift,‘tis the damn season,1320
2021-10-13 01:11,Taylor Swift,Holy Ground,1000
2021-10-13 01:11,Andy Grammer,Some Girl,1160
2021-10-13 01:11,Meadowlark,Still Into You,120
2021-10-13 01:11,Meadowlark,Still Into You,1140
2021-10-13 01:11,We Three,i wanna love somebody,60300
2021-10-13 01:11,Ben Rector,Paris,8920
2021-10-13 01:11,Taylor Swift,You Need To Calm Down,970
2021-10-13 01:11,The Chicks,Sleep at Night,1030
2021-10-13 01:11,The Chicks,Sleep at Night,830
2021-10-13 01:11,Don Toliver,No Idea,1300
2021-10-13 01:11,Lennon Stella,Goodnight,1040
2021-10-13 01:11,Lennon Stella,Golf On TV feat. JP Saxe,720
2021-10-13 01:15,Lennon Stella,Golf On TV feat. JP Saxe,192000
2021-10-13 01:17,Valley,There's Still A Light In The House - Chill Mix,159423
2021-10-13 01:18,Lorde,Green Light,57476
2021-10-13 01:18,John Michael Howell,Sky's Not the Limit,7058
2021-10-13 01:22,Michael Andrew,YOU,198600
2021-10-13 02:54,Lauv,Modern Loneliness,252337
2021-10-13 02:54,Taylor Swift,long story short,212448
2021-10-13 02:57,Zara Larsson,Ruin My Life,190931
2021-10-13 02:59,Billie Eilish,party favor,93451
2021-10-13 03:01,Taylor Swift,...Ready For It?,11120
2021-10-13 03:05,Taylor Swift,...Ready For It?,215077
2021-10-13 03:07,Taylor Swift,Look What You Made Me Do,3515
2021-10-13 03:08,Taylor Swift,...Ready For It?,22922
2021-10-13 03:12,Taylor Swift,End Game,244826
2021-10-13 03:14,Taylor Swift,Dancing With Our Hands Tied,1244
2021-10-13 03:18,Taylor Swift,I Did Something Bad,238253
2021-10-13 03:44,Taylor Swift,King Of My Heart,6771
2021-10-13 03:48,Taylor Swift,Don’t Blame Me,236413
2021-10-13 03:48,Taylor Swift,...Ready For It?,0
2021-10-13 03:53,Taylor Swift,Delicate,229248
2021-10-13 13:49,Taylor Swift,Look What You Made Me Do,151669
2021-10-13 13:54,Little Big Town,Better Man,263613
2021-10-13 13:57,Kelsea Ballerini,I Quit Drinking,171200
2021-10-13 14:02,Sugarland,Babe,215106
2021-10-13 14:06,Little Big Town,When Someone Stops Loving You,228373
2021-10-13 14:10,Thomas Rhett,Marry Me,205453
2021-10-13 14:15,Hunter Hayes,Wanted,19814
2021-10-13 14:15,Kacey Musgraves,Butterflies,1280
2021-10-13 14:15,Valley,Swim - Reprise,3050
2021-10-13 14:15,Kelsea Ballerini,homecoming queen?,3690
2021-10-13 14:15,Lee Ann Womack,I Hope You Dance,294533
2021-10-13 14:19,Taylor Swift,long story short,215920
2021-10-13 14:22,Jake Scott,2014,178308
2021-10-13 14:37,Sense,All Mine (feat. Eleven) - Bonjr Remix,426
2021-10-13 14:37,Ana Tijoux,Somos Sur,3242
2021-10-13 14:40,Taylor Swift,long story short,215920
2021-10-13 14:43,Jack & Jack,No One Compares To You,182920
2021-10-13 14:46,Faith Hill,The Way You Love Me,186066
2021-10-13 14:49,DJ Snake,Run It (feat. Rick Ross & Rich Brian),147865
2021-10-13 14:49,The Head And The Heart,Honeybee,1151
2021-10-13 14:49,Taylor Swift,I Know Places,8853
2021-10-13 14:49,Johan Lenox,cancel the party (chamber version) feat. Landon Cube,16255
2021-10-13 14:50,MisterWives,3 small words,7573
2021-10-13 14:54,Jai Wolf,Indian Summer,248470
2021-10-13 15:00,Hammock,Ten Thousand Years Won't Save Your Life,387675
2021-10-13 15:03,James Wadman,"The Story of You and Me, Pt. 1",174545
2021-10-13 15:08,The Album Leaf,The Light,269066
2021-10-13 15:08,Hammock,Ten Thousand Years Won't Save Your Life,8789
2021-10-13 15:08,Phoebe Bridgers,Kyoto (Copycat Killer Version),24012
2021-10-13 15:11,Hammock,Ineffable,181333
2021-10-13 15:17,Hammock,Cliffside,352310
2021-10-13 15:20,Lymbyc Systym,1000 Arms,169013
2021-10-13 15:23,Goldmund,Sometimes,169127
2021-10-13 15:26,Peter Broderick,Eyes Closed And Traveling,219549
2021-10-13 15:27,The Album Leaf,The Light,67838
2021-10-13 15:31,Healy,Tucson,204123
2021-10-13 15:34,Jesse,Bi,164280
2021-10-13 15:36,Michael Andrew,YOU,138542
2021-10-13 23:10,Taylor Swift,...Ready For It?,208186
2021-10-13 23:10,Taylor Swift,Dancing With Our Hands Tied,13201
2021-10-13 23:13,Taylor Swift,...Ready For It?,208186
2021-10-13 23:15,Taylor Swift,Dress,121478
2021-10-13 23:19,Taylor Swift,Look What You Made Me Do,211853
2021-10-13 23:22,Taylor Swift,Gorgeous,209680
2021-10-13 23:26,Taylor Swift,King Of My Heart,214320
2021-10-13 23:30,Taylor Swift,So It Goes...,18258
2021-10-13 23:30,Taylor Swift,End Game,244826
2021-10-13 23:34,Taylor Swift,...Ready For It?,208186
2021-10-13 23:38,Taylor Swift,I Did Something Bad,238253
2021-10-13 23:42,Taylor Swift,Getaway Car,233626
2021-10-13 23:46,Taylor Swift,New Year’s Day,235466
2021-10-13 23:49,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2021-10-13 23:53,Taylor Swift,Look What You Made Me Do,211853
2021-10-13 23:57,Taylor Swift,So It Goes...,227906
2021-10-14 00:00,Taylor Swift,End Game,214946
2021-10-14 03:18,Remi Wolf,Monte Carlo,143793
2021-10-14 03:21,Lennon Stella,Bad,177973
2021-10-14 03:26,Lorde,The Louvre,271088
2021-10-14 03:29,Lennon Stella,Golf On TV feat. JP Saxe,192000
2021-10-14 03:32,Lennon Stella,BITCH (takes one to know one),183840
2021-10-14 03:35,Lennon Stella,Fortress,174706
2021-10-14 03:38,Tove Lo,I'm Coming,196558
2021-10-14 03:42,Noah Cyrus,Stay Together,192731
2021-10-14 03:44,Lizzy Marella,Just a Body,148607
2021-10-14 03:47,AJ Mitchell,Slow Dance (feat. Ava Max),178799
2021-10-14 03:50,Lizzy Marella,How Do You Sleep?,152658
2021-10-14 03:54,AOBeats,Running,229727
2021-10-14 03:57,Lennon Stella,Feelings,224826
2021-10-14 04:01,Lennon Stella,La Di Da,209773
2021-10-14 04:03,Noah Cyrus,July,156106
2021-10-14 04:06,Julia Michaels,17,182800
2021-10-14 05:21,Marc E. Bassy,Just My Luck,106022
2021-10-14 16:14,Anderson .Paak,Lite Weight (feat. The Free Nationals United Fellowship Choir),2410
2021-10-14 16:14,Lorde,Green Light,1461
2021-10-14 16:14,Cody Fry,Vegas,1290
2021-10-14 16:14,BAYNK,Off Limits,1578
2021-10-14 16:14,Harry Hudson,Yellow Lights,1258
2021-10-14 16:14,PRETTYMUCH,Lying (feat. Lil Tjay),1610
2021-10-14 16:14,Lost Kings,When We Were Young,629
2021-10-14 16:14,Why Don't We,I Don't Belong In This Club,1632
2021-10-14 16:14,NOTD,I Don't Know Why,7261
2021-10-14 16:14,Lennon Stella,La Di Da,3775
2021-10-14 16:14,Marc E. Bassy,Just My Luck,80718
2021-10-14 16:18,Taylor Swift,long story short,215920
2021-10-14 16:21,Taylor Swift,King Of My Heart,1482
2021-10-14 16:21,Jon Bellion,Human,181265
2021-10-14 16:21,Charlotte Sands,Dream About You,234
2021-10-14 16:21,LANY,if this is the last time,4842
2021-10-14 16:21,Rando,Passionfruit,1696
2021-10-14 16:21,The Lumineers,Ophelia,981
2021-10-14 16:21,Chance the Rapper,Hot Shower,586
2021-10-14 16:21,Starley,Call on Me - Ryan Riback Remix,0
2021-10-14 16:24,LANY,get away,185004
2021-10-14 16:26,somegirlnamedanna,seriously just stop - Loote remix,134207
2021-10-14 16:30,HAIM,Gasoline (feat. Taylor Swift),193373
2021-10-14 16:34,Plain White T's,Hey There Delilah,232533
2021-10-14 16:35,The Chainsmokers,Who Do You Love,85382
2021-10-14 16:38,LANY,get away,185004
2021-10-14 16:39,The Script,The Man Who Can't Be Moved,1354
2021-10-14 16:39,The Beatles,Nowhere Man - Remastered 2009,49215
2021-10-14 16:39,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),938
2021-10-14 16:42,LANY,get away,185004
2021-10-14 16:46,Marcaux,Cedar Creek,223333
2021-10-14 16:49,Taylor Swift,You Need To Calm Down,169467
2021-10-14 16:52,LANY,get away,185004
2021-10-14 16:56,Jocelyn Alice,Bound To You - Stash Konig Remix,244800
2021-10-14 16:58,Hurray For The Riff Raff,Pa'lante,88278
2021-10-14 17:01,Taylor Swift,Back To December,4564
2021-10-14 17:01,LANY,get away,185004
2021-10-14 17:24,LANY,get away,185004
2021-10-14 17:25,Miley Cyrus,We Can't Stop,55935
2021-10-14 17:27,Valley,Oh shit…are we in love?,155384
2021-10-14 17:29,S I M,_S W E E T .S O U |,74205
2021-10-14 17:32,Taylor Swift,long story short,215920
2021-10-14 17:36,The Chainsmokers,Closer,244960
2021-10-14 17:37,Tyzo Bloom,i want you to stay.,26749
2021-10-14 20:50,LANY,get away,185004
2021-10-14 20:53,Jon Robert Hall,Hurting Like You Have,147402
2021-10-14 20:53,Taylor Swift,You Belong With Me (Taylor’s Version),511
2021-10-14 20:53,Taylor Swift,long story short,46976
2021-10-14 21:48,Taylor Swift,long story short,125482
2021-10-14 22:16,Taylor Swift,long story short,215920
2021-10-14 22:20,Sarah Barrios,Help (feat. Rence),895
2021-10-14 22:20,Anderson .Paak,Lite Weight (feat. The Free Nationals United Fellowship Choir),703
2021-10-14 22:20,Taylor Swift,the 1,1642
2021-10-14 22:20,Flo Milli,19,46423
2021-10-14 22:20,V-RO,Call Me,3029
2021-10-14 22:20,Bryce Vine,Nowhere Man,853
2021-10-14 22:20,Martin Garrix,In the Name of Love,195706
2021-10-14 22:20,Micah Wilson,Caught Up,832
2021-10-14 22:20,AJR,Turning Out Pt. ii,1066
2021-10-14 22:21,Los Tigres Del Norte,La Banda Del Carro Rojo,618
2021-10-14 22:21,Billie Eilish,you should see me in a crown,746
2021-10-14 22:21,The 1975,The 1975,768
2021-10-14 22:21,Post Malone,Ball For Me (feat. Nicki Minaj),618
2021-10-14 22:21,Post Malone,Ball For Me (feat. Nicki Minaj),597
2021-10-14 22:21,Jon Robert Hall,7 Wonders,618
2021-10-14 22:21,Don Omar,Danza Kuduro,1280
2021-10-14 22:21,Sheryl Crow,Strong Enough - Live,191
2021-10-14 22:21,Sheryl Crow,Strong Enough - Live,661
2021-10-14 22:24,Taylor Swift,New Romantics,230466
2021-10-14 22:28,Taylor Swift,Everything Has Changed,243933
2021-10-14 22:30,Queen,Somebody To Love - Remastered 2011,94647
2021-10-14 22:34,Levi Matthan,Honey (B),217821
2021-10-14 22:36,Tones And I,Dance Monkey,1290
2021-10-14 22:36,Ari Afsar,First Burn,2790
2021-10-14 22:36,Billie Eilish,you should see me in a crown,1130
2021-10-14 22:36,Jesse & Joy,Alguien Más,11700
2021-10-14 22:36,Miley Cyrus,Malibu,11200
2021-10-14 22:36,Rando,Passionfruit,1140
2021-10-14 22:36,Life of Dillon,Surrender,121727
2021-10-14 22:36,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",3520
2021-10-14 22:37,Taylor Swift,tolerate it,2650
2021-10-14 22:37,ayokay,Don't Wanna Be Your Friend (feat. Katie Pearlman),7980
2021-10-14 22:37,Namasenda,Donuts,970
2021-10-14 22:37,Beyoncé,Run the World (Girls) - Homecoming Live,830
2021-10-14 22:37,Jeremy Zucker,you were good to me - shallou remix,24090
2021-10-14 22:37,CHVRCHES,Never Say Die,3980
2021-10-14 22:37,Beach House,Wildflower,1340
2021-10-14 22:37,Axwell /\ Ingrosso,More Than You Know,1480
2021-10-14 22:37,Beyoncé,Spirit,1160
2021-10-14 22:37,Michael Andrew,YOU,2140
2021-10-14 22:37,Blake Shelton,Nobody But You (Duet with Gwen Stefani),950
2021-10-14 22:40,Cate Downey,Boulder,145333
2021-10-14 22:41,Julian Daniel,Lemontree,6130
2021-10-14 22:41,Dabin,Drown,72636
2021-10-14 22:42,PRETTY YOUNG,Me & Hennessy,15720
2021-10-14 22:42,Carly Rae Jepsen,Comeback,1230
2021-10-14 22:42,young friend,ARIZONA,41950
2021-10-14 22:42,Nic D,Icee Pop,7840
2021-10-14 22:43,PJ Harding,Dear August,85990
2021-10-14 22:44,OSTON,Lie About You,12250
2021-10-14 22:44,Blake Rose,Rollerblades,3950
2021-10-14 22:44,Fiji Blue,Waves,27620
2021-10-14 22:44,Phoebe Bridgers,That Funny Feeling,3840
2021-10-14 22:44,Cody Fry,Sailboat,1690
2021-10-14 22:44,Remi Wolf,Anthony Kiedis,710
2021-10-14 22:47,Hammock,Ineffable,162280
2021-10-14 22:50,Gavin Haley,better off,1120
2021-10-14 22:50,Alesso,Heroes (we could be),670
2021-10-14 22:50,Taylor Swift,dorothea,600
2021-10-14 22:50,We Three,i wanna love somebody,201300
2021-10-14 22:50,X Lovers,Haunt You (feat. chloe moriondo),1820
2021-10-14 22:50,FKA twigs,sad day,1180
2021-10-14 22:50,Kelsea Ballerini,I Quit Drinking,1190
2021-10-14 22:50,Taylor Swift,All Too Well,740
2021-10-14 22:50,Miley Cyrus,Let's Dance,1120
2021-10-14 22:51,Natasha Bedingfield,Pocketful of Sunshine,680
2021-10-14 22:51,The Beatles,Blackbird - Remastered 2009,1060
2021-10-14 22:51,Ana Gabriel,Ya Se Va la Embarcación,1930
2021-10-14 22:51,redveil,Weight,1170
2021-10-14 22:51,The Chainsmokers,Closer,3980
2021-10-14 22:51,Taylor Swift,Wonderland,1450
2021-10-14 22:51,Miley Cyrus,See You Again,2850
2021-10-14 22:51,Julia Michaels,Issues,7290
2021-10-14 22:51,Beyoncé,7/11,1040
2021-10-14 22:51,Jude Barclay,Breaks My Soul,630
2021-10-14 22:51,Lizzo,Like a Girl,1420
2021-10-14 22:51,James Spaite,Better Yet,1160
2021-10-14 22:51,Lorde,The Louvre,4110
2021-10-14 22:51,Magic Bronson,Nervous,750
2021-10-14 22:51,Trippie Redd,BANG!,1000
2021-10-14 22:51,Natasha Bedingfield,These Words,800
2021-10-14 22:51,Drake,Pop Style,4160
2021-10-14 22:51,Louis The Child,Last To Leave (feat. Caroline Ailin),670
2021-10-14 22:53,The Seige,Bad 2 the Bone,123830
2021-10-14 22:56,James TW,When You Love Someone,1110
2021-10-14 22:56,Billie Eilish,bellyache,12910
2021-10-14 22:56,Taylor Swift,dorothea,950
2021-10-14 22:56,The 1975,Intro / Set3,171780
2021-10-14 22:58,Marcaux,Cedar Creek,96260
2021-10-14 22:59,Gabrielle Aplin,Miss You 2,59750
2021-10-14 22:59,LANY,up to me,1040
2021-10-14 23:34,Olivia Rodrigo,deja vu,44870
2021-10-15 14:41,Adele,Easy On Me,447478
2021-10-15 14:41,Sia,I'm In Here,3306
2021-10-15 15:57,Gloria Trevi,Cinco Minutos,5845
2021-10-15 15:57,Olivia O'Brien,Love Myself,3370
2021-10-15 16:00,Taylor Swift,long story short,215920
2021-10-15 16:03,D Smoke,Lil' Red,169920
2021-10-15 16:06,Jack & Jack,No One Compares To You,182920
2021-10-15 16:09,FKA twigs,sad day,150124
2021-10-15 16:10,Lizzo,Truth Hurts,51498
2021-10-15 23:38,Don Toliver,After Party,533
2021-10-15 23:42,Adele,Easy On Me,224694
2021-10-15 23:46,Ben Rector,Almost Home,267786
2021-10-15 23:47,Lionel Richie,Sail On,30145
2021-10-15 23:47,Iyaz,Replay,1471
2021-10-15 23:50,Taylor Swift,You Need To Calm Down,171360
2021-10-15 23:51,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,68801
2021-10-16 01:07,Mishaal,Run Baby,4659
2021-10-16 01:07,Adele,Easy On Me,224694
2021-10-16 01:11,Adele,Easy On Me,218337
2021-10-16 15:40,Adele,Easy On Me,164608
2021-10-16 15:44,Olivia Rodrigo,traitor,229226
2021-10-16 15:48,Olivia Rodrigo,hope ur ok,209560
2021-10-16 15:51,Olivia Rodrigo,deja vu,215506
2021-10-16 15:53,Olivia Rodrigo,favorite crime,108003
2021-10-16 15:53,Thomas Rhett,Marry Me,3669
2021-10-16 15:57,Taylor Swift,long story short,215920
2021-10-16 16:00,LANY,dancing in the kitchen,208808
2021-10-16 16:03,JID,151 Rum,156780
2021-10-16 16:08,dhruv,double take,20096
2021-10-16 16:08,Matthew Chaim,Winter/Fall,307742
2021-10-16 16:11,Lennon Stella,Fancy,191983
2021-10-16 16:15,Remi Wolf,Street You Live On,183302
2021-10-16 16:15,Danny Ocean,Dorito & Coca-Cola,2175
2021-10-16 16:17,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,1109
2021-10-16 16:17,We Three,Same Way Too,166037
2021-10-16 16:21,Adele,Easy On Me,224694
2021-10-16 16:25,Taylor Swift,Forever & Always (Taylor’s Version),206634
2021-10-16 16:28,Taylor Swift,long story short,215920
2021-10-16 16:31,Louis The Child,Last To Leave (feat. Caroline Ailin),180147
2021-10-16 16:49,Kings Kaleidoscope,Rain,94
2021-10-16 16:49,BLÜ EYES,supposed to,2773
2021-10-16 16:52,LANY,get away,185004
2021-10-16 16:57,Baaba Maal,There Will Be Time,266930
2021-10-16 17:00,Ben Rector,Note To Self,181586
2021-10-16 17:03,Taylor Swift,"Beautiful Ghosts - From The Motion Picture Soundtrack ""Cats""",232476
2021-10-16 17:04,Bogie,Slow It Down,35328
2021-10-16 17:04,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",2431
2021-10-16 17:11,Hammock,Ten Thousand Years Won't Save Your Life,75925
2021-10-16 17:13,LANY,get away,69990
2021-10-16 17:14,Adele,Easy On Me,104150
2021-10-16 17:18,Taylor Swift,Lover,221306
2021-10-16 17:22,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-10-16 17:25,One Direction,Night Changes,226600
2021-10-16 17:29,Miley Cyrus,Slide Away,233654
2021-10-16 17:32,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),149877
2021-10-16 17:36,Lorde,Liability,93537
2021-10-16 17:40,Taylor Swift,Delicate,232253
2021-10-16 17:40,Sam Smith,How Do You Sleep?,30756
2021-10-16 17:42,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,137070
2021-10-16 23:19,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),1973
2021-10-16 23:19,Pop Smoke,Foreigner (feat. A Boogie Wit da Hoodie),1648
2021-10-16 23:19,El Alfa,Arrebatao,4620
2021-10-16 23:19,Taylor Swift,hoax,2507
2021-10-16 23:19,Hardcastle,Back to You,4806
2021-10-16 23:19,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,2693
2021-10-16 23:19,The Japanese House,Clean,1811
2021-10-16 23:19,Brett Young,Like I Loved You,14419
2021-10-16 23:20,Peach PRC,Blondes,40588
2021-10-16 23:20,Carlos Rivera,Si Te Vas,2995
2021-10-16 23:24,Jake Scott,Maybe,174497
2021-10-16 23:24,Future,Life Is Good (feat. Drake),22370
2021-10-16 23:24,Kanye West,Hurricane,3650
2021-10-16 23:24,Cyndi Lauper,Girls Just Want to Have Fun,2940
2021-10-16 23:26,Taylor Swift,We Are Never Ever Getting Back Together,84750
2021-10-16 23:26,Ben Rector,Green,30660
2021-10-17 14:15,Adele,Easy On Me,224694
2021-10-17 14:19,That Kid,Kiss Me Thru the Phone,201783
2021-10-17 14:22,Gracie Abrams,21,185172
2021-10-17 14:23,Fergie,M.I.L.F. $,56779
2021-10-17 14:23,Tyzo Bloom,Street Lights,6741
2021-10-17 14:26,The Band CAMINO,2 / 14,163690
2021-10-17 14:28,MKTO,Classic,175426
2021-10-17 14:29,J. Cole,Immortal,16533
2021-10-17 14:33,88GLAM,Bali,4236
2021-10-17 14:33,Taylor Swift,tolerate it,245440
2021-10-17 14:35,RL Grime,UCLA,127701
2021-10-17 14:37,William Cas,Hour of Rest,112653
2021-10-17 14:39,Matthew Paull,Muriwai,121065
2021-10-17 14:41,Sean Oban,Ripples,132000
2021-10-17 14:44,Frederiq,Softly,144750
2021-10-17 14:46,Guiseppe Amilcare,Alla fine insieme (Together at Last),128015
2021-10-17 14:48,Taylor Swift,Forever & Always (Taylor’s Version),2303
2021-10-17 14:48,Dagmar Collier,Revenons à nos moutons,147560
2021-10-17 14:48,MKTO,American Dream,1194
2021-10-17 14:52,Taylor Swift,long story short,211733
2021-10-17 14:55,Taylor Swift,closure,5038
2021-10-17 14:55,Taylor Swift,willow,214706
2021-10-17 15:00,Taylor Swift,champagne problems,244000
2021-10-17 15:02,Taylor Swift,gold rush,32276
2021-10-17 15:02,Taylor Swift,coney island (feat. The National),3343
2021-10-17 15:06,Taylor Swift,‘tis the damn season,229840
2021-10-17 15:11,Taylor Swift,tolerate it,224644
2021-10-17 15:16,Taylor Swift,exile (feat. Bon Iver),285640
2021-10-17 15:20,Taylor Swift,my tears ricochet,255893
2021-10-17 15:21,Taylor Swift,august,6820
2021-10-17 15:21,Taylor Swift,mirrorball,43236
2021-10-17 15:21,Taylor Swift,this is me trying,3220
2021-10-17 15:21,Taylor Swift,seven,1430
2021-10-17 15:24,Taylor Swift,illicit affairs,190893
2021-10-17 15:27,Taylor Swift,invisible string,167836
2021-10-17 15:28,Taylor Swift,mad woman,43270
2021-10-17 15:32,Taylor Swift,epiphany,289746
2021-10-17 15:37,Taylor Swift,betty,294520
2021-10-17 15:41,Taylor Swift,peace,234000
2021-10-17 15:43,Taylor Swift,hoax,99193
2021-10-17 15:46,Taylor Swift,the lakes - bonus track,211813
2021-10-17 15:50,Taylor Swift,Speak Now,240760
2021-10-17 15:54,Miley Cyrus,We Can't Stop,231240
2021-10-17 15:58,Katy Perry,The One That Got Away,227333
2021-10-17 16:00,Ed Sheeran,New Man,121846
2021-10-17 16:02,Lackhoney,Bruce Lee,119999
2021-10-17 16:03,Magic Bronson,Nervous,36868
2021-10-17 16:04,Megan Thee Stallion,Cash Shit (feat. DaBaby),2298
2021-10-17 16:04,Two Friends,Last Day,68823
2021-10-17 16:04,Mishaal,Run Baby,2252
